LOG RH_CLint (uL/min/1E6 cells),canonical_smiles
1.7199938263676038,Oc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(Br)cc1
1.7242758696007892,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3c[nH]c4ccccc34)CCC1CC2)(c1ccccc1)N1CCCCC1
1.7242758696007892,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C(C)(C)C)cc1
1.7299742856995557,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O
1.7299742856995557,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
1.7299742856995557,Cc1ccc(CO)cc1N(c1ccnc(Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)n1)C(C)C
1.7323937598229686,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
1.7399676967595095,NC(=O)NC(=O)C(Nc1ccc2c(c1)CCC2)c1ccccc1
1.7399676967595095,C[C@@H]1CN(Cc2nnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)C[C@H](C)O1
1.7399676967595095,CCCNC(=O)CSc1ccc(S(=O)(=O)N2CCCC2)cn1
1.7403626894942439,C[C@@](C(=O)O[C@H]1C[N+]2(Cc3nc(-c4ccccc4)no3)CCC1CC2)(c1ccccc1)N1CCCCC1
1.7481880270062005,CCC(CC)NC(=O)c1nnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1
1.7481880270062005,CCC(CC)NC(=O)c1cnn(-c2ccccc2Cl)c1NS(=O)(=O)c1ccc(C)cc1
1.749968083509403,CCN(CC)CCN1C(=O)[C@@](O)(c2ccccc2Cl)c2c1cc(C(N)=O)cc2C(F)(F)F
1.749968083509403,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
1.7558748556724915,Cc1cc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)n[nH]1
1.7599698575543072,Cc1cc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2cc1C
1.7634279935629373,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3ccccc3)c2s1
1.7699678013294424,CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3C[C@@H]4[C@@H](N)[C@@H]4C3)c2c1Cl
1.7708520116421442,COc1ccc(N(C(=O)c2occc2Cl)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1
1.7772092581456849,CCC(CC)NC(=O)c1c(C)nn(C(C)C)c1NS(=O)(=O)c1ccc(C)cc1
1.7781512503836436,C[C@@](C(=O)O[C@H]1C[N+]2(CCOc3ccc(Cl)cc3)CCC1CC2)(c1ccccc1)N1CCCCC1
1.7781512503836436,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4Cl)c3)c2s1
1.7853298350107671,C[C@H](CO)Nc1nc(SCc2ccco2)nc2[nH]c(=O)sc12
1.7853298350107671,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl
1.7900035203904894,CC(C)C(=O)Nc1nc(-c2ccccn2)cc2ccccc12
1.7900035203904894,Cc1nn(C)c(C)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)[nH]c12
1.8000293592441343,O=C(Nc1ccc(CCO)cc1)c1cc2cc(Cl)ccc2[nH]1
1.8000293592441343,C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc(C(N)=O)cc1Cl
1.806179973983887,C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3ccccc3)CCC1CC2)(c1ccccc1)N1CCCCC1
1.806179973983887,C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3ccccn3)CCC1CC2)(c1ccccc1)N1CCCCC1
1.806179973983887,CNC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1
1.808481056565951,Cc1nc2ncnn2c(O)c1CCOC(=O)c1c(F)cccc1F
1.8100307864058396,O=C(CSc1ccccc1)N1CCN(C(=O)c2ccco2)CC1
1.8100307864058396,C[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)N1CC[C@@](CCO)(c2ccc(F)cc2)OC1=O
1.8100307864058396,CCOc1ccc2ccc(=O)oc2c1
1.8100307864058396,O=C(Nc1nc2ccccc2s1)c1ccccc1
1.8129133566428557,C[C@@](C(=O)O[C@H]1C[N+]2(CCCc3cc4ccccc4s3)CCC1CC2)(c1ccccc1)N1CCCCC1
1.8129133566428557,CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccccc1
1.8195439355418688,C[C@@](C(=O)O[C@H]1C[N+]2(CCCc3ccc4ncsc4c3)CCC1CC2)(c1ccccc1)N1CCCCC1
1.8195439355418688,C[C@@](C(=O)O[C@H]1C[N+]2(CCCc3cncnc3)CCC1CC2)(c1ccccc1)N1CCCCC1
1.8195439355418688,C[C@@](C(=O)O[C@H]1C[N+]2(CCCOc3ccc(F)cc3)CCC1CC2)(c1ccccc1)N1CCCCC1
1.8200043068083178,Cc1oc(-c2ccccc2)cc1C(=O)Nc1cccc(C(=O)O)c1
1.8200043068083178,CCc1c(C)nc(SCC(=O)Nc2nc(-c3ccc(OC)cc3)cs2)nc1O
1.8260748027008264,C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3cccc(F)c3)CCC1CC2)(c1ccccc1)N1CCCCC1
1.8300109359361179,O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cc(F)cc2[nH]cnc12
1.8388490907372552,N#Cc1ccc(NC(=O)Nc2ccccc2Br)c2nn[nH]c12
1.8399805576783428,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1
1.8399805576783428,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
1.8399805576783428,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1
1.8399805576783428,CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1
1.8399805576783428,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1
1.8399805576783428,CCC(C)(CC)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Br)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1
1.845098040014257,Cc1ccc(C(NC(=O)c2ccccc2O)C(=O)Nc2c(C)cccc2C)s1
1.8499719123288503,CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1
1.8499719123288503,CSc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
1.8499719123288503,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1
1.8572721735640414,O=C(CCOCCc1ccccc1)NCCNCCc1ccc(O)c2nc(O)sc12
1.8599784416420209,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
1.8599784416420209,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
1.8599784416420209,COc1ccc2ncc(C#N)c(CCN3CCC(NCc4cc5c(cn4)OCS5)CC3)c2c1
1.8599784416420209,Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1
1.8599784416420209,Cc1ccc(NC(=O)c2cccc(N(C)S(C)(=O)=O)c2)cc1NC(=O)c1ccc2ncccc2c1
1.8599784416420209,CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1
1.863322860120456,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2
1.8692317197309762,CSCCC(NC(=O)c1cnccn1)c1nc2ccccc2[nH]1
1.8699940001217419,Cc1nocc1C(=O)Nc1ccc(-c2ccccc2OC(F)(F)F)c(N)n1
1.8699940001217419,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cc(F)cc(Cl)c4)c3)C2)c(=O)[nH]c1=O
1.8699940001217419,CCOc1ccc2nc(N)sc2c1
1.8699940001217419,CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)O)c(O)c1)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F
1.8750612633917,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1
1.8800128383667718,O=S1(=O)CC(O)C(N2CCC(c3ccccc3)CC2)C1
1.8800128383667718,CCn1c(SCC(=O)Nc2cc(C)on2)nnc1-c1cccnc1
1.8804133998779167,CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1
1.8808135922807914,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)(c1ccccc1)N1CCCCC1
1.8864907251724818,CCN(CC)CCn1c2ccccc2c2cnc(N)c(C#N)c21
1.8864907251724818,C[C@@](C(=O)O[C@H]1C[N+]2(CCOCCc3ccccc3)CCC1CC2)(c1ccccc1)N1CCCCC1
1.8920946026904804,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4c(Cl)cccc4Cl)c3)c2s1
1.899984562549391,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1
1.9030356967884972,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1
1.9030899869919435,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
1.9084850188786497,CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1
1.9084850188786497,CN1CCN(c2nc3ccccc3cc2Cn2nc(-c3ccc4nc(N)sc4c3)c3c(N)ncnc32)CC1
1.9138138523837167,C[C@@](C(=O)O[C@H]1C[N+]2(CCCc3ccncc3)CCC1CC2)(c1ccccc1)N1CCCCC1
1.920018916028915,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1
1.920018916028915,COc1ccc(C)c(Nc2ncc3ccn(-c4ccccn4)c3n2)c1
1.9242792860618816,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1
1.9294189257142929,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O
1.9294189257142929,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3cccc4ccccc34)c2s1
1.9294189257142929,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O
1.9299805905155147,O=C(Nc1nc2ccccc2n1CCCO)c1cccc([N+](=O)[O-])c1
1.9395192526186185,COc1ccc(N(C(=O)c2occc2C)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1
1.9400181550076632,Cc1ccc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2c1
1.9400181550076632,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
1.9400181550076632,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1
1.9400181550076632,C=CC(=O)Nc1ccc(C)cc1
1.9444826721501687,Oc1nc2c(O)ccc(CCNCCCCCCOCCc3ccccc3)c2s1
1.9500239065233265,Cc1cc(C)cc(-c2nnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)o2)c1
1.9500239065233265,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4ccc(Cl)cc4)c3)C2)c(=O)[nH]c1=O
1.9500239065233265,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cccnc5c4)cc3)CC2)CN1C1CC1
1.9500239065233265,CC(C)CNc1nc(N2CCN(CC3CCCOC3)CC2)ncc1C(=O)NCc1ccccc1
1.9590413923210936,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1
1.9590413923210936,O=S(=O)(CCCOCCc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12
1.9590413923210936,CC[C@H](N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1
1.9590413923210936,COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1
1.9590413923210936,c1ccc(CSc2nc3cccnc3[nH]2)cc1
1.9599948383284163,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
1.9599948383284163,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
1.9599948383284163,Cc1cccc(NC(=O)Nc2cccc3ccccc23)c1
1.9686230209569888,CC(C)(CCCCCOCCc1ccccc1)NCCc1ccc(O)c2nc(O)sc12
1.9700212658283658,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccc(Cl)cc2)[C@@H](O)[C@H]1O
1.9800033715837464,Cc1cc(NC(=O)Nc2cccc3ccccc23)no1
1.989983458301399,O=C(O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1
1.9912260756924949,O=C(NCCCCCCNCCc1ccc(O)c2nc(O)sc12)Nc1ccccc1
1.99563519459755,CC(C)N(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1
2.0,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ncccn2)CC1
2.0043213737826426,CC(C)=CCC[N+]12CCC(CC1)[C@@H](OC(=O)[C@](C)(c1ccccc1)N1CCCCC1)C2
2.0100029741270595,Cc1sc2ncnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)c2c1C
2.0100029741270595,CCc1nc2cc(O)ccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccccc1
2.0136796972911926,COc1ccccc1C(=O)Nc1ccc(Cc2ccncc2)cc1
2.019988159591285,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
2.019988159591285,CCOC(=O)C1=C(C)NC(C)=C(C(C)=O)[C@H]1c1cccc2c(=O)cc(C)oc12
2.019988159591285,CC(CCc1cccc(OCc2ccc3ccccc3n2)c1)CC(=O)O
2.0211892990699383,CS(=O)(=O)Nc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3nc(O)sc23)cc1
2.0293837776852097,CCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1
2.0293837776852097,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccccc3CNCCc3ccccc3F)c2s1
2.0299921753778474,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
2.0299921753778474,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
2.0299921753778474,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1
2.03342375548695,O=c1[nH]c2c(O)ccc([C@@H](O)CN[C@H]3CCC[C@@H]3OCc3ccccc3)c2s1
2.03342375548695,Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1
2.03342375548695,C[C@@H](NCc1ccccc1-c1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1)c1ccccc1
2.0400086360135417,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1
2.0400086360135417,CC(C)c1ccc(NC(=O)NCCCSC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1
2.041392685158225,C[C@@](C(=O)O[C@H]1C[N+]2(Cc3cc(-c4ccccc4)on3)CCC1CC2)(c1ccccc1)N1CCCCC1
2.0453229787866576,c1ccc(Nc2[nH]nnc2-c2ccccc2)cc1
2.0499928569201424,CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3CC[C@@H](N)C3)c2c1Cl
2.05307844348342,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3ccccc3)c2s1
2.0569048513364727,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2
2.0600175425316003,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1
2.070000903802345,CCC(C)(C)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1
2.070000903802345,CCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(-c2ccccc2)cc1
2.070000903802345,Nc1ccc2c(-c3ccncc3)c(-c3ccc(F)cc3)[nH]c2n1
2.0718820073061255,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3cccc4ccccc34)c2s1
2.0755469613925306,CC(C(=O)O[C@@H]1CC[N+](C)(C)C1)(c1ccccc1)C1CCCC1
2.0800128471079278,Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1
2.0800128471079278,COc1ccc2nc(C)cc(OCC(=O)NCc3ccccc3)c2c1
2.0827853703164503,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
2.090011024007147,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1-c1ccccc1
2.090011024007147,Cc1ccccc1-c1c(C(=O)O)n(CCCOc2cccc3ccccc23)c2ccccc12
2.090011024007147,Nc1ccc(-c2ccccc2Cl)cc1
2.0999912335446846,CCOC(=O)c1c(-c2ccccc2)nc2ccc(C)cn12
2.1072099696478683,C[C@@](C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)C1CCCC1
2.109983294819892,Cc1cc(C)c(CNC(=O)c2cc(C3CC3)nc3c2cnn3C(C)C)c(O)n1
2.109983294819892,O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ncc(-c2ccccc2)s1
2.110589710299249,Cc1nc2ncnn2c(O)c1CCOC(=O)c1ccccc1F
2.113943352306837,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3ccccc3F)CCC1CC2)(c1ccccc1)N1CCCCC1
2.113943352306837,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1
2.130333768495006,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12
2.130333768495006,CCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1
2.1335389083702174,N#C[C@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@H]1c1ccccc1
2.1367205671564067,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1
2.140004950619449,COc1ccc2ncc(F)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1
2.140004950619449,COc1cc(C(=O)OCCCCNC(=N)N)cc(OC)c1O
2.140004950619449,COc1ccc(-c2nc3c(NCCCN(C)C(=O)C4CCC4)c(Br)cnc3[nH]2)cc1
2.140004950619449,O=C(NCc1ccccc1)c1cc(-c2ccco2)on1
2.143014800254095,O=C(Nc1ccccc1)c1ccc2cccc(O)c2n1
2.146128035678238,CN(CCNCCc1ccc(O)c2nc(O)sc12)C(=O)CCOCCc1ccccc1
2.14921911265538,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(c3ccc(C(F)(F)F)cn3)CC1)C(=O)C2
2.149988456491476,Cc1cc(C)nc(SCC(=O)Nc2cc(C)on2)n1
2.1522883443830567,CNCC[C@@H](Oc1cc(OC)ccc1C#N)c1ccccc1
2.1583624920952498,CNCCC=C1c2ccccc2CCc2ccccc21
2.1583624920952498,Oc1nc2c(O)ccc(CCNCCCOCCOCCc3ccccc3)c2s1
2.159988050381987,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1
2.159988050381987,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2ccccc2N1C
2.159988050381987,CC(C)Nc1nc(NCc2ccccc2)c2sccc2n1
2.1699975370665703,COCCNc1nc(NCc2ccccc2F)c2sccc2n1
2.1699975370665703,NC1(c2ccc(-c3nc4ccccc4cc3-c3ccccc3)cc2)CCC1
2.1699975370665703,CCOC(=O)c1c(-c2ccccc2)nc2cc(C)ccn12
2.173186268412274,O=C(Nc1ccc(F)cc1)c1ccc(Cl)[n+]([O-])c1
2.1760912590556813,CCCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1
2.1760912590556813,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
2.1760912590556813,C#CC[C@@H](C(=O)N[C@H](/C=C/C(=O)OCC)C[C@@H]1CCNC1=O)n1cccc(NC(=O)c2cc(C)on2)c1=O
2.1760912590556813,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
2.1760912590556813,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12
2.1760912590556813,N#Cc1ccc(Cl)cc1S[C@H](CCN)c1ccccc1
2.1760912590556813,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
2.1760912590556813,CNCCCN1c2ccccc2CCc2ccccc21
2.1760912590556813,CN(C)CCCN1c2ccccc2CCc2ccccc21
2.1760912590556813,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
2.1760912590556813,CC(C)NCC(O)COc1cccc2[nH]ccc12
2.1760912590556813,CN(CCCOCCOCCc1ccccc1)CCc1ccc(O)c2nc(O)sc12
2.1760912590556813,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12
2.1760912590556813,O=C(Nc1nc2ccccc2[nH]1)c1ccccc1
2.1760912590556813,COc1ccccc1CN1C(=O)c2ccccc2C1C(=O)NC1CCC(C)CC1
2.1760912590556813,Cc1ccccc1Nc1nc(N)nc(C)c1Br
2.1760912590556813,O=C(Nc1cccc(Cl)c1)c1ccccn1
2.1760912590556813,COc1cc(NC(=O)c2ccccn2)ccc1Cl
2.1760912590556813,CSCCC(NC(=O)c1ccccc1)c1nc2ccccc2n1Cc1ccc(C#N)cc1
2.1760912590556813,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
2.1760912590556813,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
2.1760912590556813,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1
2.1760912590556813,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
2.1760912590556813,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1
2.1760912590556813,CCOC(=O)c1cnc2c(N)cccc2c1O
2.1760912590556813,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12
2.1760912590556813,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1
2.1760912590556813,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
2.1760912590556813,O=C(c1csc2c1CCCC2)N1CCCCC1
2.1760912590556813,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12
2.1760912590556813,CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1
2.1760912590556813,Cc1ccc2nc(C[N+]34CCC(CC3)[C@@H](OC(=O)[C@](C)(c3ccccc3)N3CCCCC3)C4)oc2c1
2.1760912590556813,CC(C)CCOc1ccc(N)cc1
2.1760912590556813,O=C(Nc1ccccc1Cl)c1cc[nH]n1
2.1760912590556813,Nc1ncnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1
2.1760912590556813,COc1cnc(-c2ccccn2)nc1N(C)c1ccccc1
2.1760912590556813,Nc1ccc(OCCc2ccccc2)cc1
2.1760912590556813,Cc1ccc(CCNC(=O)c2ccc3sc(CO)nc3c2)cc1
2.1760912590556813,O=C(Nc1cc(-c2ccncc2)c[nH]c1=O)[C@H](Cc1ccccc1)NC1(c2ccccn2)CC1
2.1760912590556813,CC(=O)c1cn(Cc2ccccc2)c(=O)n(Cc2ccc(F)cc2)c1=O
2.1760912590556813,Cc1ccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccc3cccnc23)c(C)c1
